Unnamed: 0,RRTD,SB MVP,Receiving Yards Per Game,Rushing Yards adj,MVP,PGWD,TD Passes adj,RRYd,Passing Yards Per Game,SB,Name,Player Id,HOF,Position
2508,5.918367346938874,0.0,0.0,582.4840437111118,0.0,0.0,0.0,896.4840437111118,0.0,0.0,"Todman, Jordan",jordantodman/2495472,0,1
2509,63.0,0.0,0.0,0.0,0.0,0.0,0.0,7366.0,0.0,1.0,"Nelson, Jordy",jordynelson/1032,0,2
2510,3.612244897959249,0.0,0.0,77.88393051504508,0.0,0.0,0.0,172.88393051504508,0.0,0.0,"Lane, Jorvorskie",jorvorskielane/2536532,0,2
2511,49.07027027027059,0.0,0.0,4453.0,0.0,0.0,1.235173824130913,6047.616787814302,0.0,2.0,"Addai, Joseph",josephaddai/2495793,0,1
2512,8.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,"Fauria, Joseph",josephfauria/2539327,0,2
2513,11.755102040816624,0.0,0.0,901.6984631460147,0.0,0.0,0.0,1071.6984631460145,0.0,0.0,"Randle, Joseph",josephrandle/2540171,0,1
2515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,"Baker, Josh",joshbaker/2530564,0,2
2516,3.0,0.0,0.0,40.58740040924884,0.0,0.0,0.0,546.5874004092489,0.0,0.0,"Bellamy, Josh",joshbellamy/2535964,0,2
2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,"Boyce, Josh",joshboyce/2540181,0,2
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.08547486033696,0.0,0.0,"Doctson, Josh",joshdoctson/2555343,0,2
2519,0.0,0.0,0.0,26.88720520755503,0.0,0.0,0.0,177.48757764703723,0.0,0.0,"Ferguson, Josh",joshferguson/2556411,0,2
2520,14.0,0.0,0.0,96.5321955679432,0.0,0.0,0.0,2850.5321955679433,0.0,0.0,"Gordon, Josh",joshgordon/2537931,0,2
2521,0.0,0.0,0.0,17.55130828508058,0.0,0.0,0.0,17.55130828508058,0.0,0.0,"Harris, Josh",joshharris/2551247,0,1
2522,9.0,0.0,0.0,-8.77565414254029,0.0,0.0,0.0,480.2243458574597,0.0,0.0,"Hill, Josh",joshhill/2541834,0,2
2523,4.524590163934522,0.0,0.0,29.575925728310533,0.0,0.0,0.0,608.7229462124958,0.0,0.0,"Huff, Josh",joshhuff/2543746,0,2
2524,0.0,0.0,0.0,300.56615438200487,0.0,0.0,5.0,300.56615438200487,0.0,0.0,"Johnson, Josh",joshjohnson/264,0,0
2525,8.0,0.0,0.0,952.0,0.0,0.0,97.57873210634213,963.0125468771706,0.0,0.0,"McCown, Josh",joshmccown/2505076,0,0
2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.7195703504855,0.0,2.0,"Parry, Josh",joshparry/2504400,0,2
2528,1.1311475409836305,0.0,0.0,0.0,0.0,0.0,0.0,46.508938547487155,0.0,0.0,"Perkins, Josh",joshperkins/2556444,0,2
2529,11.189189189189547,0.0,0.0,57.0,0.0,0.0,0.0,3993.9855085884888,0.0,0.0,"Reed, Josh",joshreed/2505036,0,2
2530,0.0,0.0,0.0,89.0,0.0,0.0,0.0,309.250937543412,0.0,1.0,"Scobey, Josh",joshscobey/2504993,0,2
2531,1.3061224489796246,0.0,0.0,35.10261657016116,0.0,0.0,0.0,30.10261657016116,0.0,0.0,"Vaughan, Josh",joshvaughan/2507629,0,1
2534,24.0,0.0,0.0,281.9178893291068,0.0,0.0,0.0,4821.917889329106,0.0,2.0,"Edelman, Julian",julianedelman/238498,0,2
2537,40.0,0.0,0.0,103.1139361748484,0.0,0.0,0.0,7713.113936174848,0.0,0.0,"Jones, Julio",juliojones/2495454,0,2
2539,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,"Thomas, Julius",juliusthomas/2495353,0,2
2540,0.0,0.0,0.02985074626865672,0.0,0.0,0.0,0.0,9.107739434260573,0.0,2.0,"Seau, Junior",juniorseau/2502886,0,2
2543,6.0,0.0,0.0,24.1330488919858,0.0,0.0,0.0,1304.1330488919857,0.0,0.0,"Blackmon, Justin",justinblackmon/2533038,0,2
2544,10.0,0.0,0.0,3369.0,0.0,0.0,0.0,3944.9562016760224,0.0,1.0,"Fargas, Justin",justinfargas/2505596,0,1
2545,25.816326530612866,0.0,0.0,4267.161826810216,0.0,0.0,0.0,5618.161826810216,0.0,1.0,"Forsett, Justin",justinforsett/927,0,1
2546,17.902702702703273,0.0,0.0,0.0,0.0,0.0,0.0,3257.5113662670637,0.0,0.0,"Gage, Justin",justingage/2505497,0,2
2547,4.524590163934522,0.0,0.0,0.0,0.0,0.0,0.0,439.62020484172376,0.0,0.0,"Hardy, Justin",justinhardy/2552418,0,2
2548,13.573770491803565,0.0,0.0,0.0,0.0,0.0,0.0,1445.099162011208,0.0,0.0,"Hunter, Justin",justinhunter/2540151,0,2
2549,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,"Jenkins, Justin",justinjenkins/2505727,0,0
2550,17.34031413612604,0.0,0.0,43.4182086735316,0.0,0.0,0.0,4228.424478716265,0.0,0.0,"McCareins, Justin",justinmccareins/2504635,0,2
2551,13.427027027027455,0.0,0.0,0.0,0.0,0.0,0.0,1104.558451780211,0.0,0.0,"Peelle, Justin",justinpeelle/2505097,0,2
2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Tucker, Justin",justintucker/2536340,0,0
2554,5.785310734463352,0.0,0.0,465.14865009070206,0.0,0.0,0.0,549.3076817480597,0.0,2.0,"Thompson, Juwan",juwanthompson/2550263,0,1
2555,4.023802908215307,0.0,0.0,595.551595347344,0.0,0.0,0.0,740.6151893883159,0.0,0.0,"Carey, Ka'Deem",ka'deemcarey/2543551,0,1
2556,1.0,0.0,0.0,694.3736340285004,0.0,0.0,0.0,844.3736340285004,0.0,0.0,"Bell, Kahlil",kahlilbell/80630,0,1
2557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Pearson, Kalvin",kalvinpearson/2504821,0,1
2558,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.0,0.0,1.0,"Aiken, Kamar",kamaraiken/2530660,0,2
2559,1.1311475409836305,0.0,0.0,173.42247358872999,0.0,0.0,0.0,256.4741495663856,0.0,1.0,"Bibbs, Kapri",kapribibbs/2550542,0,1
2561,0.0,0.0,0.0,-8.27013498543459,0.0,0.0,0.0,295.7006686330119,0.0,1.0,"Hankton, Karl",karlhankton/2501008,0,2
2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,"Klug, Karl",karlklug/2495300,0,2
2566,0.0,0.0,0.0,6.721801301888758,0.0,0.0,0.0,15.580646739505358,0.0,1.0,"Williams, Kasen",kasenwilliams/2554138,0,2
2567,5.594594594594773,0.0,0.0,4.0,0.0,0.0,0.0,847.5610907912678,0.0,1.0,"Osgood, Kassim",kassimosgood/2505310,0,2
2569,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0125468771706,0.0,0.0,"Harris, Kay-Jay",kay-jayharris/2506215,0,2
2571,1.0,0.0,0.0,18.64826505289812,0.0,0.0,0.0,60.648265052898125,0.0,0.0,"Pilares, Kealoha",kealohapilares/2495326,0,2
2572,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2617.0,0.0,0.0,"Allen, Keenan",keenanallen/2540154,0,2
2573,68.27748691099629,0.0,54.41626794258372,20.675337463586477,0.0,0.0,0.0,12968.46541069427,0.0,1.0,"McCardell, Keenan",keenanmccardell/2501942,0,2
2578,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,"Ellison, Keith",keithellison/2506951,0,1
2585,0.0,0.0,0.0,6.0,0.0,0.0,3.7055214723927383,6.0,0.0,0.0,"Null, Keith",keithnull/238471,0,0
2589,0.0,0.0,0.0,6.721801301888758,0.0,0.0,0.0,28.86891489593026,0.0,0.0,"Smith, Keith",keithsmith/2550400,0,2
2590,0.0,0.0,0.0,19.745221820715653,0.0,0.0,0.0,19.745221820715653,0.0,0.0,"Tandy, Keith",keithtandy/2534741,0,1
2592,3.9183673469388736,0.0,0.0,254.49397013366845,0.0,0.0,16.0,254.49397013366845,0.0,0.0,"Clemens, Kellen",kellenclemens/2506895,0,0
2593,13.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,"Davis, Kellen",kellendavis/2507486,0,2
2594,0.0,0.0,0.0,-1.3443602603777516,0.0,0.0,4.6821705426355695,-1.3443602603777516,0.0,0.0,"Moore, Kellen",kellenmoore/2532917,0,0
2596,13.427027027027455,0.0,0.0,5.0,0.0,0.0,0.0,1656.88203157559,0.0,1.0,"Washington, Kelley",kelleywashington/2505670,0,2
2599,18.098360655738087,0.0,0.0,0.0,0.0,0.0,0.0,2158.2362197393445,0.0,1.0,"Benjamin, Kelvin",kelvinbenjamin/2543471,0,2
2601,0.0,0.0,0.0,8.0,0.0,0.0,0.0,17.91129218945354,0.0,0.0,"Kight, Kelvin",kelvinkight/2505734,0,2
2610,18.0,0.0,0.0,98.72610910357828,0.0,0.0,0.0,3342.7261091035784,0.0,0.0,"Wright, Kendall",kendallwright/2532977,0,2
2616,2.8926553672316766,0.0,0.0,349.5336676982154,0.0,0.0,0.0,428.1559209570628,0.0,0.0,"Barner, Kenjon",kenjonbarner/2539289,0,1
2626,3.118918918918955,0.0,0.0,408.0,0.0,0.0,0.0,800.0466688272734,0.0,0.0,"Darby, Kenneth",kennethdarby/2495587,0,1
2628,4.023802908215307,0.0,0.0,513.5456194643011,0.0,0.0,0.0,692.9372395760373,0.0,0.0,"Dixon, Kenneth",kennethdixon/2555229,0,1
2629,0.0,0.0,0.0,258.1171699925283,0.0,0.0,0.0,335.6320675716736,0.0,0.0,"Farrow, Kenneth",kennethfarrow/2556801,0,1
2631,30.0,0.0,0.0,15.357394749445508,0.0,0.0,0.0,4896.357394749445,0.0,0.0,"Britt, Kenny",kennybritt/71217,0,2
2639,20.0,0.0,0.0,8.77565414254029,0.0,0.0,0.0,2746.77565414254,0.0,0.0,"Stills, Kenny",kennystills/2540202,0,2
2641,11.23783783783791,0.0,0.0,1651.0,0.0,0.0,0.0,2768.7735080328157,0.0,0.0,"Watson, Kenny",kennywatson/2504357,0,1
2652,4.118918918918955,0.0,0.0,533.0,0.0,0.0,0.0,617.7966109542136,0.0,1.0,"Keith, Kenton",kentonkeith/2505685,0,1
2653,0.0,0.0,0.0,-5.168834365896618,0.0,0.0,0.0,-5.168834365896618,0.0,1.0,"Walter, Ken",kenwalter/2503526,0,0
2656,2.8926553672316766,0.0,0.0,240.64048660761756,0.0,0.0,0.0,291.578847873913,0.0,0.0,"Drake, Kenyan",kenyandrake/2555230,0,1
2665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,"Taylor, Kerry",kerrytaylor/2530738,0,2
2667,3.9183673469388736,0.0,0.0,597.8414384605572,0.0,0.0,0.0,630.8414384605572,0.0,0.0,"Williams, Kerwynn",kerwynnwilliams/2539980,0,1
2668,5.0,0.0,0.0,64.72044930123464,0.0,0.0,0.0,749.7204493012347,0.0,1.0,"Martin, Keshawn",keshawnmartin/2532900,0,2
2669,38.80686445607987,0.0,0.0,4118.527222746426,0.0,0.0,0.0,5443.703310431339,0.0,0.0,"Barlow, Kevan",kevanbarlow/2504723,0,1
2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,"Elliott, Kevin",kevinelliott/2535710,0,2
2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40501875086824,0.0,0.0,"Everett, Kevin",kevineverett/2506425,0,2
2673,32.78378378378432,0.0,0.0,3607.0,0.0,0.0,0.0,7682.743599240839,0.0,4.0,"Faulk, Kevin",kevinfaulk/2500600,0,2
2675,1.4463276836158383,0.0,0.0,141.1578273396639,0.0,0.0,0.0,141.1578273396639,0.0,0.0,"Hogan, Kevin",kevinhogan/2555263,0,1
2676,0.0,0.0,0.0,-1.0969567678175365,0.0,0.0,0.0,-1.0969567678175365,0.0,0.0,"Huber, Kevin",kevinhuber/71333,0,0
2679,3.2513089005236324,0.0,0.0,35.14807368809701,0.0,0.0,0.0,361.888225892195,0.0,1.0,"Kasper, Kevin",kevinkasper/2504536,0,2
2680,2.612244897959249,0.0,0.0,251.2030998302158,0.0,0.0,28.0,251.2030998302158,0.0,0.0,"Kolb, Kevin",kevinkolb/2507169,0,0
2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,1.0,"Norwood, Kevin",kevinnorwood/2543689,0,2
2684,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0,0.0,1.0,"O'Connell, Kevin",kevino'connell/371,0,0
2685,6.0,0.0,0.0,19.745221820715653,0.0,0.0,0.0,1068.7452218207156,0.0,0.0,"Ogletree, Kevin",kevinogletree/81857,0,2
2689,27.97297297297387,0.0,0.0,82.0,0.0,0.0,0.0,4904.394277513004,0.0,0.0,"Walter, Kevin",kevinwalter/2505453,0,2
2691,0.0,0.0,0.0,12.099242343399766,0.0,0.0,0.0,219.17475444768786,0.0,0.0,"White, Kevin",kevinwhite/2553432,0,2
2692,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,"Kincade, Keylon",keylonkincade/2506334,0,1
2693,71.73162691487457,0.0,0.0,94.07278545931842,0.0,0.0,0.0,12128.81198040538,0.0,1.0,"Johnson, Keyshawn",keyshawnjohnson/2501435,0,2
2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751489757914526,0.0,0.0,"Lee, Khari",kharilee/2553552,0,2
2696,10.448979591836997,0.0,0.0,864.4019330402185,0.0,0.0,0.0,1042.4019330402184,0.0,0.0,"Robinson, Khiry",khiryrobinson/2542022,0,1
2702,11.755102040816624,0.0,0.0,219.39135356350727,0.0,0.0,72.0,219.39135356350727,0.0,0.0,"Cousins, Kirk",kirkcousins/2532820,0,0
2706,17.040752060757853,0.0,0.0,1082.21000960409,0.0,0.0,0.0,1382.3033988033524,0.0,0.0,"Davis, Knile",kniledavis/2540178,0,1
2707,1.1189189189189548,0.0,0.0,0.0,0.0,0.0,0.0,150.87189221723722,0.0,0.0,"Hall, Korey",koreyhall/2507231,0,2
2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,"Adams, Kris",krisadams/2530472,0,2
2711,9.753926701570895,0.0,0.0,0.0,0.0,0.0,0.0,1621.1776192983814,0.0,1.0,"Mangum, Kris",krismangum/2501856,0,2
2713,3.555555555555624,1.0,0.0,295.65732572928664,2.0,3.0,266.7346072186839,295.65732572928664,0.0,3.0,"Warner, Kurt",kurtwarner/2503540,1,0
2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,"Adams, Kyle",kyleadams/2530473,0,2
2717,2.0,0.0,0.0,175.0,0.0,0.0,0.0,197.02509375434119,0.0,0.0,"Eckel, Kyle",kyleeckel/2506263,0,1
2718,9.951351351351637,0.0,0.0,39.0,0.0,0.0,0.0,394.7052641326104,0.0,0.0,"Johnson, Kyle",kylejohnson/2505129,0,2
2719,6.306122448979624,0.0,0.0,27.42391919543841,0.0,0.0,0.0,796.4239191954384,0.0,1.0,"Juszczyk, Kyle",kylejuszczyk/2540230,0,2
2720,1.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,"Larson, Kyle",kylelarson/2505853,0,1
2722,5.224489795918498,0.0,0.0,324.69920327399075,0.0,0.0,101.0,324.69920327399075,0.0,1.0,"Orton, Kyle",kyleorton/2506444,0,0
2724,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.0,0.0,0.0,"Rudolph, Kyle",kylerudolph/2495438,0,2
2725,9.23783783783791,0.0,0.0,572.0,0.0,0.0,0.0,877.0475484976256,0.0,0.0,"Toefield, LaBrandon",labrandontoefield/2505564,0,1
2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Edwards, Lac",lacedwards/2555558,0,0
2727,164.02162162162222,0.0,0.0,13684.0,1.0,0.0,8.646216768916391,18939.18736978581,0.0,0.0,"Tomlinson, LaDainian",ladainiantomlinson/2504778,1,1
2728,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.0,0.0,0.0,"Green, Ladarius",ladariusgreen/2532853,0,2
2730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,"Thomas, Lamaar",lamaarthomas/2541600,0,2
2731,5.72309482257138,0.0,0.0,800.1355598407965,0.0,0.0,0.0,1357.9846001892565,0.0,2.0,"Gordon, Lamar",lamargordon/2505079,0,1
2732,35.34693877551099,0.0,0.0,4391.117941573598,0.0,0.0,0.0,5466.117941573598,0.0,0.0,"Miller, Lamar",lamarmiller/2533034,0,1
2734,0.0,0.0,0.0,211.71265618878448,0.0,0.0,0.0,256.7126561887845,0.0,1.0,"James, LaMichael",lamichaeljames/2533036,0,1
2738,4.612244897959249,0.0,0.0,878.6623710218464,0.0,0.0,0.0,1108.6623710218464,0.0,0.0,"Ball, Lance",lanceball/2507518,0,1
2739,1.3061224489796246,0.0,0.0,462.9157560190003,0.0,0.0,0.0,1108.9157560190004,0.0,0.0,"Dunbar, Lance",lancedunbar/2535708,0,2
2740,17.0,0.0,0.0,-8.77565414254029,0.0,0.0,0.0,2123.22434585746,0.0,0.0,"Kendricks, Lance",lancekendricks/2495187,0,2
2742,0.0,0.0,0.0,-12.099242343399766,0.0,0.0,8.193798449612247,-12.099242343399766,0.0,0.0,"Jones, Landry",landryjones/2539287,0,0
2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61033519553113,0.0,0.0,"Treadwell, Laquon",laquontreadwell/2555214,0,2
2750,9.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,0.0,0.0,"Donnell, Larry",larrydonnell/2537933,0,2
2755,104.0,0.0,71.23267326732673,74.59306021159246,0.0,0.0,0.0,14463.593060211593,0.0,1.0,"Fitzgerald, Larry",larryfitzgerald/2506106,0,2
2759,0.0,0.0,0.0,67.19484675665603,0.0,0.0,0.0,67.19484675665603,0.0,4.0,"Izzo, Larry",larryizzo/2501313,0,1
2760,61.713513513513725,0.0,0.0,6223.0,0.0,0.0,1.235173824130913,7735.022686235523,0.0,0.0,"Johnson, Larry",larryjohnson/2505491,0,1
2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52392306469608,0.0,0.0,"Johnson, Larry",larryjohnson/2517701,0,2
2782,28.926553672316764,0.0,0.0,3062.452673140518,0.0,0.0,0.0,3770.052952470144,0.0,0.0,"Murray, Latavius",lataviusmurray/2541161,0,1
2783,22.118918918918954,0.0,0.0,2504.0,0.0,0.0,0.0,3009.4759016621306,0.0,1.0,"Maroney, Laurence",laurencemaroney/2506884,0,1
2791,3.3567567567568637,0.0,0.0,98.0,0.0,0.0,0.0,542.9068938376922,0.0,0.0,"Vickers, Lawrence",lawrencevickers/2506953,0,2
2794,38.95918367347024,0.0,0.0,4437.190125821934,0.0,0.0,0.0,6442.190125821934,0.0,0.0,"Bell, Le'Veon",le'veonbell/2540175,0,1
2796,48.11351351351506,0.0,0.0,145.0,0.0,0.0,0.0,6761.3381638040955,0.0,0.0,"Evans, Lee",leeevans/2506097,0,2
2802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.323984109516,0.0,1.0,"Mays, Lee",leemays/2505176,0,2
2805,4.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,"Smith, Lee",leesmith/2495347,0,2
2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40501875086824,0.0,0.0,"Vickers, Lee",leevickers/2506791,0,2
2808,65.0000000000016,0.0,0.0,5618.612564761421,0.0,0.0,0.0,5955.612564761421,0.0,1.0,"Blount, LeGarrette",legarretteblount/497149,0,1
2809,4.0,0.0,0.0,5.484783839087682,0.0,0.0,0.0,1237.4847838390876,0.0,0.0,"Naanee, Legedu",legedunaanee/2495689,0,2
2830,7.475675675675818,0.0,0.0,679.0,0.0,0.0,0.0,1435.5619704616201,0.0,0.0,"Weaver, Leonard",leonardweaver/2506179,0,2
2837,1.1311475409836305,0.0,0.0,0.0,0.0,0.0,0.0,32.113314711360175,0.0,0.0,"Carroo, Leonte",leontecarroo/2555215,0,2
2838,24.897959183673997,0.0,0.0,2491.188819713625,0.0,0.0,0.0,3777.188819713625,0.0,0.0,"Washington, Leon",leonwashington/2495967,0,1
2844,91.36734693877746,0.0,0.0,9822.15089903822,0.0,0.0,0.0,12752.15089903822,0.0,0.0,"McCoy, LeSean",leseanmccoy/79607,0,1
2850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,"Jean, Lestar",lestarjean/2495296,0,2
2851,6.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,"Toilolo, Levine",levinetoilolo/2540203,0,2
